CASEID,YEAR,COMPWT,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
31076,1994,1.08000000000000007e+00,54,1,1,0,0,3, 1,14,  0,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1965,1967,1972,   0,   0,   0,   0,   0,   0
31077,1994,1.08000000000000007e+00,69,1,1,1,4,4, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31078,1994,1.08000000000000007e+00,65,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31079,1994,1.08000000000000007e+00,71,1,1,0,2,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31080,1994,1.08000000000000007e+00,49,1,1,0,0,2, 1,41,  0,3, 1,60, 64,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31081,1994,1.08000000000000007e+00,54,1,1,0,0,2, 1,43,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31082,1994,1.08000000000000007e+00,77,1,1,0,0,5, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1944,1946,1949,1952,1954,   0,   0,   0,   0
31083,1994,1.08000000000000007e+00,68,1,1,0,4,3, 1,60, 40,3, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 40, ,3,1,14,1954,1956,1957,   0,   0,   0,   0,   0,   0
31084,1994,1.08000000000000007e+00,85,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31085,1994,1.08000000000000007e+00,61,1,1,0,0,3, 1,50,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,50,  0, ,3,1,50,1958,1960,1964,   0,   0,   0,   0,   0,   0
31086,1994,1.08000000000000007e+00,75,1,1,0,0,0, 1,22,  0,3, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31087,1994,1.08000000000000007e+00,58,2,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,1967,   0,   0,   0,   0,   0,   0,   0,   0
31088,1994,1.08000000000000007e+00,38,1,1,0,2,2, 1,40,  0,2, 1,40,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,28,  0, ,3,1,18,1991,1993,   0,   0,   0,   0,   0,   0,   0
31089,1994,2.16999999999999993e+00,52,1,1,0,0,2, 1,10,  0,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31090,1994,1.08000000000000007e+00,33,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31091,1994,1.08000000000000007e+00,34,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,18,1990,   0,   0,   0,   0,   0,   0,   0,   0
31092,1994,1.62000000000000011e+00,39,1,1,0,0,5, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,1975,1978,1984,1986,1988,   0,   0,   0,   0
31093,1994,1.08000000000000007e+00,31,2,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1986,1990,   0,   0,   0,   0,   0,   0,   0
31094,1994,1.08000000000000007e+00,51,2,1,0,0,5, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31095,1994,1.08000000000000007e+00,67,2,1,0,0,5, 1,60, 69,1, 1,21,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31096,1994,1.08000000000000007e+00,35,1,1,0, ,3, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31097,1994,1.08000000000000007e+00,38,1,1,0,0,1, 1,14,  0,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31098,1994,1.08000000000000007e+00,29,1,1,0,0,0, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31099,1994,5.40000000000000036e-01,54,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1959,1963,   0,   0,   0,   0,   0,   0,   0
31100,1994,1.08000000000000007e+00,28,1,1,0,4,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31101,1994,1.08000000000000007e+00,51,1,1,0,0,1, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 40, ,3,1,60,1976,   0,   0,   0,   0,   0,   0,   0,   0
31102,1994,5.40000000000000036e-01,70,1,1,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1950,1953,1962,   0,   0,   0,   0,   0,   0
31103,1994,1.08000000000000007e+00,28,1,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1989,   0,   0,   0,   0,   0,   0,   0,   0
31104,1994,1.08000000000000007e+00,24,1,1,0,0,1, 1,60, 64,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31105,1994,5.40000000000000036e-01,36,1,1,0,3,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1984,   0,   0,   0,   0,   0,   0,   0,   0
31106,1994,5.40000000000000036e-01,19,1,1,0,0,0, 1,70,  0,2, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31107,1994,1.08000000000000007e+00,44,1,1,0,0,1, 1,14,  0,1, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31108,1994,5.40000000000000036e-01,36,2,1,0,0,1, 5, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1975,   0,   0,   0,   0,   0,   0,   0,   0
31109,1994,5.40000000000000036e-01,83,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31110,1994,5.40000000000000036e-01,38,1,9,0,4,0, 1,22,  0,3, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31111,1994,1.08000000000000007e+00,74,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31112,1994,5.40000000000000036e-01,85,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1938,1932,   0,   0,   0,   0,   0,   0,   0
31113,1994,5.40000000000000036e-01,38,1,1,0,0,4, 5, 0,  0,9, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31114,1994,5.40000000000000036e-01,62,1,1,0,0,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31115,1994,5.40000000000000036e-01,68,1,1,0,0,2, 5, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31116,1994,1.62000000000000011e+00,25,1,2,0,0,0, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31117,1994,1.08000000000000007e+00,36,1,1,0,1,0, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31118,1994,1.62000000000000011e+00,56,1,1,0,0,5, 1,15,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,15,  0, ,1,1,14,1959,1951,1962,1969,1969,   0,   0,   0,   0
31119,1994,1.08000000000000007e+00,44,1,1,0,0,0, 1,60, 44,2, 1,60, 44,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31120,1994,1.08000000000000007e+00,25,1,1,0,0,0, 5, 0,  0,9, 1,60, 82,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31121,1994,2.16999999999999993e+00,51,1,1,0,0,5, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31122,1994,1.62000000000000011e+00,22,2,1,0,0,0, 1,60, 58,1, 1,60, 51,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31123,1994,1.08000000000000007e+00,41,1,1,0,0,1, 4, 0,  0,3, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1983,   0,   0,   0,   0,   0,   0,   0,   0
31124,1994,1.08000000000000007e+00,24,1,1,0,0,0, 4, 0,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31125,1994,1.62000000000000011e+00,75,1,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1941,1944,1946,   0,   0,   0,   0,   0,   0
31126,1994,1.08000000000000007e+00,49,1,1,0,0,0, 1,22,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31127,1994,5.40000000000000036e-01,56,2,1,0, ,6, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1962,1960,1964,1966,1968,1971,   0,   0,   0
31128,1994,1.08000000000000007e+00,68,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1946,   0,   0,   0,   0,   0,   0,   0,   0
31129,1994,5.40000000000000036e-01,68,2,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1947,1956,   0,   0,   0,   0,   0,   0,   0
31130,1994,1.62000000000000011e+00,39,2,1,0,0,2, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31131,1994,1.08000000000000007e+00,89,2,2,8,4,4, 1,60, 36,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31132,1994,1.08000000000000007e+00,53,2,1,0, ,3, 4, 0,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31133,1994,1.08000000000000007e+00,38,2,1,0, ,3, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31134,1994,1.08000000000000007e+00,63,2,1,0,0,2, 1,13,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31135,1994,1.08000000000000007e+00,59,2,1,0,0,2, 1,60, 68,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31136,1994,1.08000000000000007e+00,57,2,1,0,0,7, 1,60, 18,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 18, ,1,1,18,1955,1956,1958,1961,1966,1971,   0,   0,   0
31137,1994,1.08000000000000007e+00,41,1,1,0,2,3, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,1981,1982,1986,   0,   0,   0,   0,   0,   0
31138,1994,1.62000000000000011e+00,39,2,2,8,4,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,11,  0, ,2,1,11,9996,9999,9999,   0,   0,   0,   0,   0,   0
31139,1994,1.08000000000000007e+00,31,3,2,8,4,0, 5, 0,  0,9, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 5, 0,  0, ,9,5, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31140,1994,1.08000000000000007e+00,43,1,1,1,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,10,  0, ,1,1,10,1984,   0,   0,   0,   0,   0,   0,   0,   0
31141,1994,5.40000000000000036e-01,59,1,1,0,0,5, 1,14,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31142,1994,1.08000000000000007e+00,33,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,1980,1982,1984,   0,   0,   0,   0,   0,   0
31143,1994,1.08000000000000007e+00,30,1,1,0,0,0, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
31144,1994,1.08000000000000007e+00,38,1,1,1,4,3, 5, 0,  0,9, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,2, 0,1978,1980,1981,   0,   0,   0,   0,   0,   0
31145,1994,2.16999999999999993e+00,22,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31146,1994,5.40000000000000036e-01,33,1,1,2,2,1, 1,14,  0,1, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31147,1994,1.08000000000000007e+00,72,1,1,0,0,4, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,41,  0, ,3,2, 0,1950,1952,1961,1962,   0,   0,   0,   0,   0
31148,1994,5.40000000000000036e-01,31,1,1,0,0,3, 5, 0,  0,9, 1,60, 33,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31149,1994,5.40000000000000036e-01,67,1,1,0, ,4, 1,60, 35,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31150,1994,1.08000000000000007e+00,22,2,1,8,4,1, 5, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31151,1994,1.08000000000000007e+00,36,1,1,0,0,2, 1,60, 65,1, 1,60, 65,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,1982,1984,   0,   0,   0,   0,   0,   0,   0
31152,1994,2.16999999999999993e+00,71,1,9,9,9,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31153,1994,1.08000000000000007e+00,18,1,1,8,4,1, 5, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 5, 0,  0, ,9,2, 0,1993,   0,   0,   0,   0,   0,   0,   0,   0
31154,1994,2.16999999999999993e+00,26,2,1,0, ,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1987,1993,   0,   0,   0,   0,   0,   0,   0
31155,1994,1.08000000000000007e+00,45,2,1,0,0,3, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31156,1994,1.08000000000000007e+00,26,2,1,0,0,2, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,70,1989,1992,1993,   0,   0,   0,   0,   0,   0
31157,1994,1.08000000000000007e+00,40,2,2,8,4,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1971,1981,1981,   0,   0,   0,   0,   0,   0
31158,1994,2.70999999999999996e+00,20,3,2,8,4,1, 1,60, 58,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0,99,99,999, ,9,9,99,1993,   0,   0,   0,   0,   0,   0,   0,   0
31159,1994,2.16999999999999993e+00,20,1,1,8,4,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31160,1994,5.40000000000000036e-01,28,2,2,8, ,1, 1,60, 77,1, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31161,1994,5.40000000000000036e-01,57,1,1,8, ,0, 5, 0,  0,9, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31162,1994,1.08000000000000007e+00,60,1,2,8,9,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31163,1994,5.40000000000000036e-01,53,1,1,0,1,2, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1963,1971,   0,   0,   0,   0,   0,   0,   0
31164,1994,5.40000000000000036e-01,38,1,1,0,1,0, 1,50,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31165,1994,1.08000000000000007e+00,50,1,2,8, ,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1965,1968,   0,   0,   0,   0,   0,   0,   0
31166,1994,5.40000000000000036e-01,82,1,9,9,9,9,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31167,1994,1.08000000000000007e+00,45,1,1,0,0,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31168,1994,1.08000000000000007e+00,64,1,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1950,1951,1955,1959,   0,   0,   0,   0,   0
31169,1994,1.08000000000000007e+00,20,1,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31170,1994,1.08000000000000007e+00,69,1,1,0,0,5, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31171,1994,5.40000000000000036e-01,56,1,1,0, ,5, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1954,1956,1958,1961,1972,   0,   0,   0,   0
31172,1994,1.08000000000000007e+00,49,1,1,0,0,3, 1,18,  0,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,1972,1973,1975,   0,   0,   0,   0,   0,   0
31173,1994,1.08000000000000007e+00,29,1,1,0,0,3, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31174,1994,5.40000000000000036e-01,76,1,1,0,0,8, 1,43,  0,3, 1,43,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31175,1994,5.40000000000000036e-01,84,1,1,0,0,1, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,1940,   0,   0,   0,   0,   0,   0,   0,   0
31176,1994,1.08000000000000007e+00,37,1,1,0,0,2, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31177,1994,1.08000000000000007e+00,72,1,1,0,4,2, 1,23,  0,1, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,28,  0, ,3,1,15,1947,1949,   0,   0,   0,   0,   0,   0,   0
31178,1994,1.08000000000000007e+00,68,1,1,0,4,2, 1,22,  0,3, 1,43,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,43,1956,1964,   0,   0,   0,   0,   0,   0,   0
31179,1994,1.08000000000000007e+00,73,1,1,0,0,0, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
31180,1994,1.08000000000000007e+00,76,1,1,0,0,0, 1,60,113,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
31181,1994,1.08000000000000007e+00,38,1,1,0,0,0, 5, 0,  0,9, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 5, 0,  0, ,9,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
