CASEID,YEAR,COMPWT,SEX,AGE,RACE,RELIG,RELIG16,DENOM16,PARELIG,PARELKID,MARELIG,MARELKID,SPREL,EDUC,SEI,INCOME,RINCOME,INTRHOME,COMPUSE,WEBMOB,EMAILHR,EMAILMIN,USEWWW,WWWHR,WWWMIN
31012,1994,1.08000000000000007e+00,2,53,1, 3, 3, 0,0,0,0,0, 0,20,76.4,11, 9,0,0,0, -1,-1,0, -1,-1
31013,1994,5.40000000000000036e-01,1,35,1, 1, 1,70,0,0,0,0, 0,12,32.3,13,13,0,0,0, -1,-1,0, -1,-1
31014,1994,5.40000000000000036e-01,2,31,1, 1, 2, 0,0,0,0,0, 0,12,53.1,11,11,0,0,0, -1,-1,0, -1,-1
31015,1994,5.40000000000000036e-01,2,52,1, 1, 1,60,0,0,0,0, 0,12,37.7,10,10,0,0,0, -1,-1,0, -1,-1
31016,1994,1.08000000000000007e+00,1,38,1, 1, 1,22,0,0,0,0, 0,14,31.5,12,12,0,0,0, -1,-1,0, -1,-1
31017,1994,1.08000000000000007e+00,2,33,1, 1, 2, 0,0,0,0,0, 1,12,32.0,12, 0,0,0,0, -1,-1,0, -1,-1
31018,1994,1.08000000000000007e+00,1,31,1, 1, 1,14,0,0,0,0, 1,12,48.5,12,12,0,0,0, -1,-1,0, -1,-1
31019,1994,1.08000000000000007e+00,2,45,1, 1, 1,60,0,0,0,0, 0,11,29.5,12,11,0,0,0, -1,-1,0, -1,-1
31020,1994,1.08000000000000007e+00,2,43,1, 1, 1,43,0,0,0,0, 0,11,38.1,99,12,0,0,0, -1,-1,0, -1,-1
31021,1994,1.08000000000000007e+00,1,73,2, 1, 1,10,0,0,0,0, 1, 1,28.6,10,99,0,0,0, -1,-1,0, -1,-1
31022,1994,1.08000000000000007e+00,2,46,1, 1, 1,22,0,0,0,0, 0,13,57.1,12,12,0,0,0, -1,-1,0, -1,-1
31023,1994,1.08000000000000007e+00,1,48,1, 1, 1,14,0,0,0,0, 0,12,64.1,12,12,0,0,0, -1,-1,0, -1,-1
31024,1994,1.08000000000000007e+00,1,60,1, 4, 1,50,0,0,0,0, 4,16,66.1,12,10,0,0,0, -1,-1,0, -1,-1
31025,1994,1.62000000000000011e+00,2,19,1, 2, 2, 0,0,0,0,0, 0,11,-1.0,10, 0,0,0,0, -1,-1,0, -1,-1
31026,1994,1.08000000000000007e+00,2,39,1, 1, 1,14,0,0,0,0, 1,16,78.5,12, 9,0,0,0, -1,-1,0, -1,-1
31027,1994,2.70999999999999996e+00,1,26,1, 1, 1,14,0,0,0,0, 0,12,26.7,12,12,0,0,0, -1,-1,0, -1,-1
31028,1994,1.08000000000000007e+00,1,30,1, 1, 1,14,0,0,0,0, 0,11,26.7,12,10,0,0,0, -1,-1,0, -1,-1
31029,1994,1.08000000000000007e+00,2,39,1, 1, 1,14,0,0,0,0, 1,12,38.4,12, 0,0,0,0, -1,-1,0, -1,-1
31030,1994,5.40000000000000036e-01,1,51,1, 1, 1,14,0,0,0,0, 0,11,32.3,12,12,0,0,0, -1,-1,0, -1,-1
31031,1994,1.62000000000000011e+00,1,49,1, 1, 1,60,0,0,0,0, 0,12,44.7,12,12,0,0,0, -1,-1,0, -1,-1
31032,1994,1.08000000000000007e+00,1,26,1, 1, 1,22,0,0,0,0, 1,16,64.1,12,12,0,0,0, -1,-1,0, -1,-1
31033,1994,1.08000000000000007e+00,1,32,1, 1, 1,22,0,0,0,0, 0,15,54.2,12,12,0,0,0, -1,-1,0, -1,-1
31034,1994,1.08000000000000007e+00,2,43,2, 1, 1,12,0,0,0,0, 0,14,54.2,12,12,0,0,0, -1,-1,0, -1,-1
31035,1994,1.62000000000000011e+00,1,31,1, 1, 1,60,0,0,0,0, 0,11,38.1,12,12,0,0,0, -1,-1,0, -1,-1
31036,1994,1.08000000000000007e+00,2,63,2, 1, 1,12,0,0,0,0, 0, 9,28.4, 8, 3,0,0,0, -1,-1,0, -1,-1
31037,1994,1.08000000000000007e+00,1,47,2, 1, 1,11,0,0,0,0, 0,16,36.5,12,12,0,0,0, -1,-1,0, -1,-1
31038,1994,1.08000000000000007e+00,2,33,2, 1, 1,18,0,0,0,0, 0,14,44.4,12, 9,0,0,0, -1,-1,0, -1,-1
31039,1994,1.08000000000000007e+00,2,30,1, 1, 1,14,0,0,0,0, 0,12,51.9,11,11,0,0,0, -1,-1,0, -1,-1
31040,1994,1.08000000000000007e+00,1,58,1, 1, 1,41,0,0,0,0, 0,13,29.6,10,10,0,0,0, -1,-1,0, -1,-1
31041,1994,1.08000000000000007e+00,2,50,1, 4, 1,14,0,0,0,0, 0,20,80.3,12,12,0,0,0, -1,-1,0, -1,-1
31042,1994,2.16999999999999993e+00,1,51,1, 1, 1,50,0,0,0,0, 1,18,31.4,12,10,0,0,0, -1,-1,0, -1,-1
31043,1994,1.08000000000000007e+00,1,46,1, 1, 2, 0,0,0,0,0, 1,18,57.1,12,12,0,0,0, -1,-1,0, -1,-1
31044,1994,1.08000000000000007e+00,2,53,1, 1, 1,60,0,0,0,0, 0,10,33.9,12,13,0,0,0, -1,-1,0, -1,-1
31045,1994,1.08000000000000007e+00,1,67,1, 2, 2, 0,0,0,0,0, 2,16,86.6,12, 0,0,0,0, -1,-1,0, -1,-1
31046,1994,1.62000000000000011e+00,2,58,1, 1, 1,15,0,0,0,0, 1,13,37.6,10, 0,0,0,0, -1,-1,0, -1,-1
31047,1994,1.08000000000000007e+00,1,35,1, 1, 2, 0,0,0,0,0, 0,12,47.0, 8, 0,0,0,0, -1,-1,0, -1,-1
31048,1994,1.08000000000000007e+00,2,73,1, 1, 1,22,0,0,0,0, 1,14,53.7,11, 0,0,0,0, -1,-1,0, -1,-1
31049,1994,5.40000000000000036e-01,1,72,1, 3, 3, 0,0,0,0,0, 0,13,38.4,12,99,0,0,0, -1,-1,0, -1,-1
31050,1994,1.08000000000000007e+00,1,41,1, 4, 3, 0,0,0,0,0, 0,19,82.7,12,12,0,0,0, -1,-1,0, -1,-1
31051,1994,1.08000000000000007e+00,1,30,1, 1, 1,14,0,0,0,0, 1,17,73.9,12,12,0,0,0, -1,-1,0, -1,-1
31052,1994,1.08000000000000007e+00,1,36,1, 1, 4, 0,0,0,0,0, 0,14,67.0,12,11,0,0,0, -1,-1,0, -1,-1
31053,1994,1.08000000000000007e+00,1,26,1, 2, 2, 0,0,0,0,0, 0,16,34.2,12, 0,0,0,0, -1,-1,0, -1,-1
31054,1994,5.40000000000000036e-01,2,80,1, 1, 1,60,0,0,0,0, 0,13,38.4,12,99,0,0,0, -1,-1,0, -1,-1
31055,1994,5.40000000000000036e-01,2,33,1, 1, 2, 0,0,0,0,0, 0,14,34.4, 9, 9,0,0,0, -1,-1,0, -1,-1
31056,1994,5.40000000000000036e-01,2,65,1, 1, 1,60,0,0,0,0, 0, 6,-1.0, 7, 0,0,0,0, -1,-1,0, -1,-1
31057,1994,1.08000000000000007e+00,2,56,1, 1, 1,60,0,0,0,0, 0,12,-1.0,12, 0,0,0,0, -1,-1,0, -1,-1
31058,1994,1.08000000000000007e+00,2,26,1, 1, 1,60,0,0,0,0, 1,12,28.4, 9, 6,0,0,0, -1,-1,0, -1,-1
31059,1994,1.08000000000000007e+00,2,24,1, 1, 1,14,0,0,0,0, 0,14,50.7,11, 9,0,0,0, -1,-1,0, -1,-1
31060,1994,1.08000000000000007e+00,1,28,1, 1, 1,18,0,0,0,0, 1,11,31.9,11,10,0,0,0, -1,-1,0, -1,-1
31061,1994,1.08000000000000007e+00,1,34,1, 1, 1,14,0,0,0,0, 1,11,38.2,12,11,0,0,0, -1,-1,0, -1,-1
31062,1994,1.08000000000000007e+00,2,31,1, 1, 1,14,0,0,0,0, 1,10,17.1, 8, 0,0,0,0, -1,-1,0, -1,-1
31063,1994,1.62000000000000011e+00,1,36,1, 1, 1,14,0,0,0,0, 0,12,32.3,12,11,0,0,0, -1,-1,0, -1,-1
31064,1994,1.08000000000000007e+00,1,38,1, 1, 1,18,0,0,0,0, 0,12,62.1,12,12,0,0,0, -1,-1,0, -1,-1
31065,1994,5.40000000000000036e-01,2,82,1, 1, 1,60,0,0,0,0, 0, 8,37.9, 7,99,0,0,0, -1,-1,0, -1,-1
31066,1994,2.16999999999999993e+00,2,21,1, 1, 1,18,0,0,0,0, 0,12,64.8,98, 2,0,0,0, -1,-1,0, -1,-1
31067,1994,5.40000000000000036e-01,2,57,1, 1, 1,14,0,0,0,0, 0,12,53.3,12,12,0,0,0, -1,-1,0, -1,-1
31068,1994,1.08000000000000007e+00,2,47,1, 1, 1,14,0,0,0,0, 0,16,80.3,12,12,0,0,0, -1,-1,0, -1,-1
31069,1994,5.40000000000000036e-01,2,39,1, 1, 1,40,0,0,0,0, 0,13,38.0,11,11,0,0,0, -1,-1,0, -1,-1
31070,1994,1.08000000000000007e+00,2,43,1, 1, 1,60,0,0,0,0, 0,12,39.4,12,10,0,0,0, -1,-1,0, -1,-1
31071,1994,1.08000000000000007e+00,1,38,1, 1, 1,14,0,0,0,0, 0,10,33.6,12,12,0,0,0, -1,-1,0, -1,-1
31072,1994,1.08000000000000007e+00,2,39,1, 1, 1,22,0,0,0,0, 1,14,87.0,12,10,0,0,0, -1,-1,0, -1,-1
31073,1994,5.40000000000000036e-01,2,43,1, 1, 1,22,0,0,0,0, 0,14,56.6, 9, 9,0,0,0, -1,-1,0, -1,-1
31074,1994,1.08000000000000007e+00,2,54,1, 1, 1,40,0,0,0,0, 1,16,38.4,12, 0,0,0,0, -1,-1,0, -1,-1
31075,1994,1.62000000000000011e+00,1,54,2, 1, 1,18,0,0,0,0, 1, 4,36.5,98,12,0,0,0, -1,-1,0, -1,-1
31076,1994,1.08000000000000007e+00,2,54,1, 1, 1,42,0,0,0,0, 1,16,73.2,12,12,0,0,0, -1,-1,0, -1,-1
31077,1994,1.08000000000000007e+00,1,69,1, 3, 3, 0,0,0,0,0, 0,20,50.7,12,12,0,0,0, -1,-1,0, -1,-1
31078,1994,1.08000000000000007e+00,2,65,1, 1, 1,22,0,0,0,0, 0,15,74.4,12,99,0,0,0, -1,-1,0, -1,-1
31079,1994,1.08000000000000007e+00,1,71,1, 2, 2, 0,0,0,0,0, 0,17,63.5,12, 0,0,0,0, -1,-1,0, -1,-1
31080,1994,1.08000000000000007e+00,2,49,1, 1, 1,60,0,0,0,0, 0,16,56.6,12,98,0,0,0, -1,-1,0, -1,-1
31081,1994,1.08000000000000007e+00,1,54,1, 1, 1,14,0,0,0,0, 0,18,78.0,12,12,0,0,0, -1,-1,0, -1,-1
31082,1994,1.08000000000000007e+00,2,77,1, 1, 1,22,0,0,0,0, 1,12,73.2,12,99,0,0,0, -1,-1,0, -1,-1
31083,1994,1.08000000000000007e+00,2,68,1, 1, 1,30,0,0,0,0, 1,18,78.5,12, 0,0,0,0, -1,-1,0, -1,-1
31084,1994,1.08000000000000007e+00,1,85,1, 1, 1,14,0,0,0,0, 0,11,50.7,12, 0,0,0,0, -1,-1,0, -1,-1
31085,1994,1.08000000000000007e+00,2,61,1, 1, 1,22,0,0,0,0, 1,13,52.3,12, 0,0,0,0, -1,-1,0, -1,-1
31086,1994,1.08000000000000007e+00,1,75,1, 1, 1,70,0,0,0,0, 0,16,62.5,12, 1,0,0,0, -1,-1,0, -1,-1
31087,1994,1.08000000000000007e+00,2,58,2, 1, 1,14,0,0,0,0, 1,17,78.5,12, 0,0,0,0, -1,-1,0, -1,-1
31088,1994,1.08000000000000007e+00,2,38,1, 1, 1,40,0,0,0,0, 1,16,59.3,12, 0,0,0,0, -1,-1,0, -1,-1
31089,1994,2.16999999999999993e+00,2,52,1, 1, 1,22,0,0,0,0, 0,19,63.5,12,10,0,0,0, -1,-1,0, -1,-1
31090,1994,1.08000000000000007e+00,2,33,1, 1, 1,14,0,0,0,0, 0,13,38.5,12, 9,0,0,0, -1,-1,0, -1,-1
31091,1994,1.08000000000000007e+00,2,34,1, 1, 1,18,0,0,0,0, 4,12,50.7,12,11,0,0,0, -1,-1,0, -1,-1
31092,1994,1.62000000000000011e+00,2,39,1, 5, 1,18,0,0,0,0, 4,12,50.7,11, 0,0,0,0, -1,-1,0, -1,-1
31093,1994,1.08000000000000007e+00,2,31,2, 1, 1,18,0,0,0,0, 1,12,33.6,12, 8,0,0,0, -1,-1,0, -1,-1
31094,1994,1.08000000000000007e+00,1,51,2, 1, 1,15,0,0,0,0, 0,10,31.5,13,13,0,0,0, -1,-1,0, -1,-1
31095,1994,1.08000000000000007e+00,2,67,2, 1, 1,21,0,0,0,0, 0, 9,74.0,10, 1,0,0,0, -1,-1,0, -1,-1
31096,1994,1.08000000000000007e+00,2,35,1, 1, 1,60,0,0,0,0, 0,11,33.1,12,99,0,0,0, -1,-1,0, -1,-1
31097,1994,1.08000000000000007e+00,2,38,1, 1, 1,50,0,0,0,0, 0,14,33.3,12,10,0,0,0, -1,-1,0, -1,-1
31098,1994,1.08000000000000007e+00,2,29,1, 1, 1,14,0,0,0,0, 2,14,64.1,12,10,0,0,0, -1,-1,0, -1,-1
31099,1994,5.40000000000000036e-01,2,54,1, 1, 1,14,0,0,0,0, 0,12,33.1,12,11,0,0,0, -1,-1,0, -1,-1
31100,1994,1.08000000000000007e+00,2,28,1, 3, 3, 0,0,0,0,0, 0,17,69.2,12,12,0,0,0, -1,-1,0, -1,-1
31101,1994,1.08000000000000007e+00,1,51,1, 1, 1,60,0,0,0,0, 1,13,63.5,12,12,0,0,0, -1,-1,0, -1,-1
31102,1994,5.40000000000000036e-01,2,70,1, 2, 2, 0,0,0,0,0, 0,13,38.4,13,99,0,0,0, -1,-1,0, -1,-1
31103,1994,1.08000000000000007e+00,1,28,1, 2, 2, 0,0,0,0,0, 1,12,60.5,12,10,0,0,0, -1,-1,0, -1,-1
31104,1994,1.08000000000000007e+00,2,24,1, 1, 4, 0,0,0,0,0, 0,12,36.5,10, 9,0,0,0, -1,-1,0, -1,-1
31105,1994,5.40000000000000036e-01,1,36,1, 1, 1,22,0,0,0,0, 0,17,36.5,11,11,0,0,0, -1,-1,0, -1,-1
31106,1994,5.40000000000000036e-01,2,19,1, 1, 1,50,0,0,0,0, 0,12,33.1, 8, 8,0,0,0, -1,-1,0, -1,-1
31107,1994,1.08000000000000007e+00,1,44,1, 1, 1,48,0,0,0,0, 0,12,42.5,12,12,0,0,0, -1,-1,0, -1,-1
31108,1994,5.40000000000000036e-01,2,36,2, 5, 1,14,0,0,0,0, 0,12,39.4,12,12,0,0,0, -1,-1,0, -1,-1
31109,1994,5.40000000000000036e-01,2,83,1, 2, 2, 0,0,0,0,0, 0, 8,38.0,98, 0,0,0,0, -1,-1,0, -1,-1
31110,1994,5.40000000000000036e-01,2,38,1, 1, 1,32,0,0,0,0, 0,17,73.2, 1, 0,0,0,0, -1,-1,0, -1,-1
31111,1994,1.08000000000000007e+00,1,74,1, 2, 2, 0,0,0,0,0, 0,10,35.4,10, 0,0,0,0, -1,-1,0, -1,-1
31112,1994,5.40000000000000036e-01,2,85,1, 1, 1,14,0,0,0,0, 0,13,78.5,98, 0,0,0,0, -1,-1,0, -1,-1
31113,1994,5.40000000000000036e-01,2,38,1, 5, 1,41,0,0,0,0, 0,14,52.5,12,12,0,0,0, -1,-1,0, -1,-1
31114,1994,5.40000000000000036e-01,1,62,1, 1, 1,50,0,0,0,0, 0,20,83.2,12,12,0,0,0, -1,-1,0, -1,-1
31115,1994,5.40000000000000036e-01,1,68,1, 5, 1,14,0,0,0,0, 0,14,63.5,99, 0,0,0,0, -1,-1,0, -1,-1
31116,1994,1.62000000000000011e+00,2,25,1, 1, 1,22,0,0,0,0, 0,17,66.1,98, 8,0,0,0, -1,-1,0, -1,-1
31117,1994,1.08000000000000007e+00,1,36,1, 1, 1,50,0,0,0,0, 0,14,64.2,12,12,0,0,0, -1,-1,0, -1,-1
31118,1994,1.62000000000000011e+00,1,56,1, 1, 2, 0,0,0,0,0, 1,12,33.1,12,11,0,0,0, -1,-1,0, -1,-1
31119,1994,1.08000000000000007e+00,1,44,1, 1, 1,60,0,0,0,0, 2,20,92.3,10, 9,0,0,0, -1,-1,0, -1,-1
31120,1994,1.08000000000000007e+00,2,25,1, 5, 1,60,0,0,0,0, 0,16,66.1,12,11,0,0,0, -1,-1,0, -1,-1
31121,1994,2.16999999999999993e+00,2,51,1, 2, 1,18,0,0,0,0, 0,10,33.1,12, 9,0,0,0, -1,-1,0, -1,-1
31122,1994,1.62000000000000011e+00,1,22,2, 1, 1,60,0,0,0,0, 0,13,33.6,12, 8,0,0,0, -1,-1,0, -1,-1
31123,1994,1.08000000000000007e+00,1,41,1, 4, 1,10,0,0,0,0, 0,12,35.4,11,11,0,0,0, -1,-1,0, -1,-1
31124,1994,1.08000000000000007e+00,1,24,1, 4, 1,48,0,0,0,0, 0,12,45.3,10, 4,0,0,0, -1,-1,0, -1,-1
31125,1994,1.62000000000000011e+00,2,75,1, 2, 2, 0,0,0,0,0, 0,12,38.0,98, 0,0,0,0, -1,-1,0, -1,-1
31126,1994,1.08000000000000007e+00,2,49,1, 1, 1,48,0,0,0,0, 0,16,33.1,12, 3,0,0,0, -1,-1,0, -1,-1
31127,1994,5.40000000000000036e-01,1,56,2, 1, 1,18,0,0,0,0, 0, 8,31.4,11,11,0,0,0, -1,-1,0, -1,-1
31128,1994,1.08000000000000007e+00,1,68,2, 1, 1,18,0,0,0,0, 1, 5,32.7, 8, 0,0,0,0, -1,-1,0, -1,-1
31129,1994,5.40000000000000036e-01,2,68,2, 1, 1,14,0,0,0,0, 0, 9,22.5,99, 0,0,0,0, -1,-1,0, -1,-1
31130,1994,1.62000000000000011e+00,2,39,2, 1, 1,60,0,0,0,0, 0,18,36.9,12,12,0,0,0, -1,-1,0, -1,-1
31131,1994,1.08000000000000007e+00,2,89,2, 1, 1,50,0,0,0,0, 0, 6,22.5, 4,99,0,0,0, -1,-1,0, -1,-1
31132,1994,1.08000000000000007e+00,2,53,2, 4, 1,28,0,0,0,0, 0,11,22.5,12,10,0,0,0, -1,-1,0, -1,-1
31133,1994,1.08000000000000007e+00,1,38,2, 5, 1,18,0,0,0,0, 0, 9,34.2,10,10,0,0,0, -1,-1,0, -1,-1
31134,1994,1.08000000000000007e+00,2,63,2, 1, 1,13,0,0,0,0, 0,12,53.3,13,99,0,0,0, -1,-1,0, -1,-1
31135,1994,1.08000000000000007e+00,2,59,2, 1, 1,28,0,0,0,0, 0,12,33.1, 9, 9,0,0,0, -1,-1,0, -1,-1
31136,1994,1.08000000000000007e+00,2,57,2, 1, 1,18,0,0,0,0, 1, 7,-1.0, 5, 0,0,0,0, -1,-1,0, -1,-1
31137,1994,1.08000000000000007e+00,1,41,1, 1, 2, 0,0,0,0,0, 1,16,62.5,12, 9,0,0,0, -1,-1,0, -1,-1
31138,1994,1.62000000000000011e+00,2,39,2, 1, 1,50,0,0,0,0, 1,13,29.3,13,13,0,0,0, -1,-1,0, -1,-1
31139,1994,1.08000000000000007e+00,1,31,3, 5, 5, 0,0,0,0,0, 5,12,37.8,11,11,0,0,0, -1,-1,0, -1,-1
31140,1994,1.08000000000000007e+00,1,43,1, 2, 2, 0,0,0,0,0, 1,16,86.5,12,12,0,0,0, -1,-1,0, -1,-1
31141,1994,5.40000000000000036e-01,2,59,1, 1, 2, 0,0,0,0,0, 0,16,57.1,12,12,0,0,0, -1,-1,0, -1,-1
31142,1994,1.08000000000000007e+00,1,33,1, 2, 2, 0,0,0,0,0, 2,13,63.2,12,12,0,0,0, -1,-1,0, -1,-1
31143,1994,1.08000000000000007e+00,2,30,1, 1, 1,28,0,0,0,0, 1,12,33.1,12, 9,0,0,0, -1,-1,0, -1,-1
31144,1994,1.08000000000000007e+00,2,38,1, 5, 1,30,0,0,0,0, 4,15,78.5,12, 9,0,0,0, -1,-1,0, -1,-1
31145,1994,2.16999999999999993e+00,2,22,1, 2, 2, 0,0,0,0,0, 0,12,38.4,12, 9,0,0,0, -1,-1,0, -1,-1
31146,1994,5.40000000000000036e-01,2,33,1, 1, 1,30,0,0,0,0, 0,13,51.9,12,12,0,0,0, -1,-1,0, -1,-1
31147,1994,1.08000000000000007e+00,1,72,1, 1, 1,41,0,0,0,0, 1,12,-1.0,11, 0,0,0,0, -1,-1,0, -1,-1
31148,1994,5.40000000000000036e-01,2,31,1, 5, 1,60,0,0,0,0, 0,12,29.8, 9, 8,0,0,0, -1,-1,0, -1,-1
31149,1994,5.40000000000000036e-01,2,67,1, 1, 4, 0,0,0,0,0, 0,11,29.0,12,12,0,0,0, -1,-1,0, -1,-1
31150,1994,1.08000000000000007e+00,2,22,2, 5, 2, 0,0,0,0,0, 0,15,37.4,98, 0,0,0,0, -1,-1,0, -1,-1
31151,1994,1.08000000000000007e+00,2,36,1, 1, 1,60,0,0,0,0, 4,13,83.7,10, 8,0,0,0, -1,-1,0, -1,-1
31152,1994,2.16999999999999993e+00,1,71,1, 1, 1,50,0,0,0,0, 0,10,25.8, 9, 1,0,0,0, -1,-1,0, -1,-1
31153,1994,1.08000000000000007e+00,2,18,1, 5, 2, 0,0,0,0,0, 5, 9,-1.0,98, 0,0,0,0, -1,-1,0, -1,-1
31154,1994,2.16999999999999993e+00,2,26,2, 2, 2, 0,0,0,0,0, 0,14,33.1,12, 9,0,0,0, -1,-1,0, -1,-1
31155,1994,1.08000000000000007e+00,2,45,2, 1, 1,10,0,0,0,0, 0,10,22.5,11,11,0,0,0, -1,-1,0, -1,-1
31156,1994,1.08000000000000007e+00,1,26,2, 4, 4, 0,0,0,0,0, 1,14,34.3,11,11,0,0,0, -1,-1,0, -1,-1
31157,1994,1.08000000000000007e+00,2,40,2, 2, 2, 0,0,0,0,0, 0,11,33.1, 9, 9,0,0,0, -1,-1,0, -1,-1
31158,1994,2.70999999999999996e+00,2,20,3, 1, 2, 0,0,0,0,0,99,11,33.9,12, 8,0,0,0, -1,-1,0, -1,-1
31159,1994,2.16999999999999993e+00,1,20,1, 4, 2, 0,0,0,0,0, 0,13,34.3,12,11,0,0,0, -1,-1,0, -1,-1
31160,1994,5.40000000000000036e-01,1,28,2, 1, 5, 0,0,0,0,0, 0,14,35.4,10,10,0,0,0, -1,-1,0, -1,-1
31161,1994,5.40000000000000036e-01,2,57,1, 5, 5, 0,0,0,0,0, 0,12,35.4,98, 0,0,0,0, -1,-1,0, -1,-1
31162,1994,1.08000000000000007e+00,2,60,1, 2, 2, 0,0,0,0,0, 0,16,40.2, 5, 1,0,0,0, -1,-1,0, -1,-1
31163,1994,5.40000000000000036e-01,2,53,1, 1, 1,28,0,0,0,0, 0,14,57.1,13,13,0,0,0, -1,-1,0, -1,-1
31164,1994,5.40000000000000036e-01,1,38,1, 1, 3, 0,0,0,0,0, 0,13,63.5, 7, 0,0,0,0, -1,-1,0, -1,-1
31165,1994,1.08000000000000007e+00,2,50,1, 2, 2, 0,0,0,0,0, 0,12,30.7,12, 9,0,0,0, -1,-1,0, -1,-1
31166,1994,5.40000000000000036e-01,2,82,1,99,99,99,0,0,0,0, 0,98,-1.0,99,99,0,0,0, -1,-1,0, -1,-1
31167,1994,1.08000000000000007e+00,2,45,1, 4, 2, 0,0,0,0,0, 0,18,78.5,12,12,0,0,0, -1,-1,0, -1,-1
31168,1994,1.08000000000000007e+00,2,64,1, 1, 1,18,0,0,0,0, 0,13,50.7,11, 0,0,0,0, -1,-1,0, -1,-1
31169,1994,1.08000000000000007e+00,2,20,1, 1, 1,18,0,0,0,0, 0,11,-1.0, 6, 0,0,0,0, -1,-1,0, -1,-1
31170,1994,1.08000000000000007e+00,2,69,1, 1, 1,18,0,0,0,0, 0,12,32.0,10, 0,0,0,0, -1,-1,0, -1,-1
31171,1994,5.40000000000000036e-01,2,56,1, 1, 1,18,0,0,0,0, 0,99,26.4,13, 0,0,0,0, -1,-1,0, -1,-1
31172,1994,1.08000000000000007e+00,1,49,1, 1, 2, 0,0,0,0,0, 1,10,-1.0,10, 0,0,0,0, -1,-1,0, -1,-1
31173,1994,1.08000000000000007e+00,2,29,1, 1, 1,18,0,0,0,0, 0, 9,32.4,10, 0,0,0,0, -1,-1,0, -1,-1
31174,1994,5.40000000000000036e-01,2,76,1, 1, 1,43,0,0,0,0, 0, 9,25.3, 5, 0,0,0,0, -1,-1,0, -1,-1
31175,1994,5.40000000000000036e-01,2,84,1, 1, 1,60,0,0,0,0, 0,11,50.7, 2, 0,0,0,0, -1,-1,0, -1,-1
31176,1994,1.08000000000000007e+00,2,37,1, 5, 1,18,0,0,0,0, 0,12,64.2,12, 2,0,0,0, -1,-1,0, -1,-1
31177,1994,1.08000000000000007e+00,1,72,1, 1, 1,28,0,0,0,0, 1,12,38.1,12,12,0,0,0, -1,-1,0, -1,-1
31178,1994,1.08000000000000007e+00,1,68,1, 1, 1,43,0,0,0,0, 1,17,53.7,12,12,0,0,0, -1,-1,0, -1,-1
31179,1994,1.08000000000000007e+00,1,73,1, 1, 1,22,0,0,0,0, 1,11,-1.0,12, 0,0,0,0, -1,-1,0, -1,-1
31180,1994,1.08000000000000007e+00,2,76,1, 1, 1,60,0,0,0,0, 0,10,44.2,12,99,0,0,0, -1,-1,0, -1,-1
31181,1994,1.08000000000000007e+00,1,38,1, 5, 1,38,0,0,0,0, 5,18,71.6,12,12,0,0,0, -1,-1,0, -1,-1
31182,1994,1.62000000000000011e+00,1,56,2, 1, 1,13,0,0,0,0, 0,11,35.1,12,10,0,0,0, -1,-1,0, -1,-1
31183,1994,1.08000000000000007e+00,2,26,2, 1, 1,12,0,0,0,0, 0,16,29.3,12,11,0,0,0, -1,-1,0, -1,-1
31184,1994,5.40000000000000036e-01,1,58,1, 2, 2, 0,0,0,0,0, 0,12,33.6, 9, 0,0,0,0, -1,-1,0, -1,-1
31185,1994,2.16999999999999993e+00,2,20,2, 1, 1,18,0,0,0,0, 0,13,38.4,11, 5,0,0,0, -1,-1,0, -1,-1
31186,1994,5.40000000000000036e-01,2,60,1, 1, 1,14,0,0,0,0, 0,16,64.4,12,12,0,0,0, -1,-1,0, -1,-1
31187,1994,1.08000000000000007e+00,2,52,1, 1, 1,70,0,0,0,0, 0,12,36.5,12, 9,0,0,0, -1,-1,0, -1,-1
31188,1994,1.08000000000000007e+00,1,43,1, 1, 1,14,0,0,0,0, 1,14,47.0,12,12,0,0,0, -1,-1,0, -1,-1
31189,1994,1.62000000000000011e+00,2,49,1, 4, 2, 0,0,0,0,0, 4,14,85.1,12, 8,0,0,0, -1,-1,0, -1,-1
31190,1994,1.62000000000000011e+00,1,22,2, 1, 2, 0,0,0,0,0, 0,12,38.4,12, 9,0,0,0, -1,-1,0, -1,-1
31191,1994,1.08000000000000007e+00,2,33,1, 1, 1,14,0,0,0,0, 0, 8,53.1,12, 0,0,0,0, -1,-1,0, -1,-1
31192,1994,1.08000000000000007e+00,2,34,1, 1, 1,14,0,0,0,0, 0,16,53.9,12,12,0,0,0, -1,-1,0, -1,-1
31193,1994,1.62000000000000011e+00,2,38,1, 1, 1,14,0,0,0,0, 1,12,54.9,12,12,0,0,0, -1,-1,0, -1,-1
31194,1994,1.08000000000000007e+00,1,67,1, 1, 1,14,0,0,0,0, 1,12,44.7,13, 0,0,0,0, -1,-1,0, -1,-1
31195,1994,1.08000000000000007e+00,2,58,1, 1, 1,14,0,0,0,0, 0,12,38.9,12, 3,0,0,0, -1,-1,0, -1,-1
31196,1994,5.40000000000000036e-01,2,49,1, 1, 1,14,0,0,0,0, 0,16,69.2,12,12,0,0,0, -1,-1,0, -1,-1
31197,1994,1.08000000000000007e+00,2,47,1, 1, 1,14,0,0,0,0, 1, 9,51.0,12, 9,0,0,0, -1,-1,0, -1,-1
31198,1994,1.08000000000000007e+00,1,32,1, 1, 1,60,0,0,0,0, 0,20,97.2,12,12,0,0,0, -1,-1,0, -1,-1
