CASEID,YEAR,COMPWT,SEX,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,PASEI,MASEI,INTRHOME
36485,1998,1.10000000000000009e+00,1,22,1,1,0, ,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,13,97,98,32.4,-1.0,-1.0,0
36486,1998,1.10000000000000009e+00,2,32,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 8, 8,37.9,63.5,-1.0,0
36487,1998,5.50000000000000044e-01,2,29,2,1,0,0,0, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,97,98,38.4,-1.0,25.5,0
36488,1998,1.10000000000000009e+00,2,35,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,12,33.1,28.6,17.1,0
36489,1998,5.50000000000000044e-01,1,59,1,1,1,2,0, 1,70,  0,2, 1,28,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 8,18, 8,12,71.6,57.1,45.4,0
36490,1998,1.10000000000000009e+00,1,48,1,1,0,0,2,13, 0,  0,9, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,11,12,38.9,38.2,38.9,0
36491,1998,1.10000000000000009e+00,2,21,1,1,0,0,2, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,12,12,-1.0,34.2,-1.0,0
36492,1998,5.50000000000000044e-01,2,31,2,1,3, ,0, 1,14,  0,1, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,97,98,38.4,-1.0,-1.0,0
36493,1998,5.50000000000000044e-01,2,89,1,1,0,0,2, 1,22,  0,3, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98, 4, 7,98,97,63.5,37.3,-1.0,0
36494,1998,5.50000000000000044e-01,2,87,1,1,0,0,0, 1,22,  0,3, 1,28,  0,3,0, 0,  0, ,0,1,28000,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,12,98, 6,32.0,29.2,32.0,0
36495,1998,1.10000000000000009e+00,2,47,2,1,0,0,0, 1,60, 58,1, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,38.4,53.9,-1.0,0
36496,1998,1.10000000000000009e+00,1,41,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,98,98,31.5,37.3,-1.0,0
36497,1998,5.50000000000000044e-01,2,79,1,1,0,0,0, 1,14,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,6,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98, 8,98,98,25.5,37.3,-1.0,0
36498,1998,5.50000000000000044e-01,2,75,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,98,38.4,73.9,17.1,0
36499,1998,5.50000000000000044e-01,1,35,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6,98,12,12,97,34.2,53.9,-1.0,0
36500,1998,1.10000000000000009e+00,2,48,1,1,0,0,1, 5, 0,  0,9, 1,18,  0,1,0, 0,  0, ,0,9,    0,0, 0,  0, ,0,9,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 6,12, 0, 0,26.7,29.2,-1.0,0
36501,1998,1.64999999999999991e+00,1,52,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6,12,65.8,38.2,25.5,0
36502,1998,5.50000000000000044e-01,1,38,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,28.4,38.2,-1.0,0
36503,1998,1.10000000000000009e+00,2,52,1,1,0,0,4, 1,14,  0,1, 1,28,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 6,12,98, 7,38.4,31.5,18.5,0
36504,1998,1.10000000000000009e+00,2,24,1,1,0,0,0, 1,14,  0,1, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,16,12,73.6,50.7,36.5,0
36505,1998,1.10000000000000009e+00,1,77,1,1,0,0,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,1,20000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 1,12,12,12,50.2,48.9,-1.0,0
36506,1998,1.10000000000000009e+00,2,23,1,1,0,2,0, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,1,48000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,97, 8,50.7,-1.0,34.8,0
36507,1998,1.64999999999999991e+00,1,42,1,1,0,2,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,11,12,73.2,64.1,36.9,0
36508,1998,5.50000000000000044e-01,2,38,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,12,16,26.4,48.6,80.3,0
36509,1998,1.10000000000000009e+00,2,36,1,1,0,0,1, 2, 0,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,33.3,29.8,60.6,0
36510,1998,1.64999999999999991e+00,2,19,1,1,0,0,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,11,16,12,35.2,48.5,38.4,0
36511,1998,1.10000000000000009e+00,1,27,1,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,26.7,29.4,64.2,0
36512,1998,1.10000000000000009e+00,1,31,1,1,0,1,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,99,14,12,12,63.5,29.8,29.0,0
36513,1998,1.10000000000000009e+00,1,26,1,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,97,16,63.5,-1.0,78.5,0
36514,1998,1.64999999999999991e+00,2,46,1,1,0,3,2,99,99,999,9,99,99,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,12,12,73.2,27.7,67.0,0
36515,1998,1.10000000000000009e+00,2,64,1,1,0,1,5, 1,60, 68,1, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14, 8,12,63.5,38.2,38.4,0
36516,1998,5.50000000000000044e-01,1,39,1,1,0,2,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,14,11,36.5,26.4,36.5,0
36517,1998,1.10000000000000009e+00,2,26,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 2,12,12,12,63.2,37.8,33.1,0
36518,1998,1.10000000000000009e+00,1,37,1,1,0,0,3, 2, 0,  0,2, 4, 0,  0,3,0, 0,  0, ,0,1,99999,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 1,13,12,12,73.8,63.2,31.4,0
36519,1998,1.10000000000000009e+00,2,44,1,1,0,0,0, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,14, 8, 8,50.5,27.2,32.0,0
36520,1998,1.10000000000000009e+00,1,36,1,1,0,0,2, 4, 0,  0,3, 1,40,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,14,14,12,38.1,44.7,38.4,0
36521,1998,1.10000000000000009e+00,2,27,1,1,0,0,4, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 8,98,98,32.4,28.6,27.7,0
36522,1998,1.10000000000000009e+00,1,31,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 5,12,98,98,32.3,32.3,29.2,0
36523,1998,1.10000000000000009e+00,1,38,1,1,0,0,3, 1,60, 64,1, 1,60, 64,1,0, 0,  0, ,0,1,60064,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 3, 9,97,97,38.3,-1.0,-1.0,0
36524,1998,1.10000000000000009e+00,2,19,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 6,11,11, 9,29.3,39.4,27.7,0
36525,1998,5.50000000000000044e-01,2,34,1,1,0,0,3, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,97,97,29.3,-1.0,-1.0,0
36526,1998,2.75000000000000000e+00,1,23,1,1,0,0,0, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,1,60068,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,15,12,98,28.4,50.7,-1.0,0
36527,1998,1.10000000000000009e+00,1,33,1,1,0,1,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 6,98,27.9,40.5,-1.0,0
36528,1998,5.50000000000000044e-01,1,22,3,2,8,4,0, 6, 0,  0,9, 6, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17,16,16,-1.0,63.5,63.5,0
36529,1998,1.10000000000000009e+00,1,22,1,1,0,0,0, 1,60, 81,3, 1,60, 81,3,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,1,60081, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 7,15,11,12,32.4,50.7,28.4,0
36530,1998,5.50000000000000044e-01,2,47,1,1,0,4,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,16,16,12,73.8,83.9,73.2,0
36531,1998,1.10000000000000009e+00,2,21,1,1,0,1,0, 1,60, 68,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,97,12,38.0,-1.0,54.2,0
36532,1998,1.10000000000000009e+00,1,33,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12, 8,12,27.5,50.2,32.4,0
36533,1998,5.50000000000000044e-01,1,29,1,1,0,0,0, 1,22,  0,3, 4, 0,  0,3,0, 0,  0, ,0,1,20000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,16,18,17,76.4,78.5,78.5,0
36534,1998,5.50000000000000044e-01,1,58,1,1,0,0,0, 1,70,  0,2, 1,35,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,12,39.4,27.7,-1.0,0
36535,1998,5.50000000000000044e-01,2,42,1,1,0,0,3, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,1,48000,0, 0,  0, ,0,1,48000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 8,19,19,16,82.7,73.9,-1.0,0
36536,1998,1.10000000000000009e+00,2,70,1,1,8,0,1, 1,35,  0,2, 1,35,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 5, 4,38.4,29.4,-1.0,0
36537,1998,1.10000000000000009e+00,1,48,1,1,0, ,4, 1,60, 81,3, 1,50,  0,3,0, 0,  0, ,0,1,20000,0, 0,  0, ,0,1,20000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 4,12,12,11,37.6,31.5,17.1,0
36538,1998,5.50000000000000044e-01,2,58,1,1,0,0,0, 1,38,  0,2, 1,32,  0,1,0, 0,  0, ,0,1,38000,0, 0,  0, ,0,1,38000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 5,16,10, 9,73.2,27.7,-1.0,0
36539,1998,5.50000000000000044e-01,2,27,1,1,0,0,2, 1,38,  0,2, 1,35,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,14,12,64.8,40.9,33.1,0
36540,1998,5.50000000000000044e-01,1,24,1,1,0,0,0, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,13,14,29.2,48.9,36.5,0
36541,1998,1.10000000000000009e+00,2,21,1,1,0,0,1, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,10,12,36.5,31.5,33.3,0
36542,1998,1.10000000000000009e+00,1,47,1,2,0,0,2, 4, 0,  0,3, 1,35,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,13, 9,26.6,-1.0,52.5,0
36543,1998,2.20000000000000018e+00,2,56,1,1,0,0,8, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10, 8,98,-1.0,32.3,-1.0,0
36544,1998,1.10000000000000009e+00,1,58,1,1,6,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 8,12, 6,12,48.8,36.4,-1.0,0
36545,1998,1.10000000000000009e+00,2,32,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97,12,63.2,-1.0,43.7,0
36546,1998,1.10000000000000009e+00,2,32,1,1,2,2,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,11,16,12,25.3,63.2,63.5,0
36547,1998,1.10000000000000009e+00,1,54,1,1,0,2,1, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,13,13,12,37.3,50.7,38.9,0
36548,1998,1.10000000000000009e+00,2,59,1,1,0,0,0, 1,60, 71,2, 1,60, 71,2,0, 0,  0, ,0,1,60071,0, 0,  0, ,0,1,60071, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12,11,12,34.6,31.3,-1.0,0
36549,1998,5.50000000000000044e-01,1,31,1,1,0,2,0, 2, 0,  0,2, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,12,34.2,45.4,29.3,0
36550,1998,1.10000000000000009e+00,2,46,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,10,12,36.5,36.5,40.1,0
36551,1998,1.10000000000000009e+00,1,48,1,1,7, ,1, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,97,98,36.5,-1.0,17.1,0
36552,1998,1.10000000000000009e+00,2,46,1,1,0,4,3, 1,34,  0,2, 1,50,  0,3,0, 0,  0, ,0,1,20000,0, 0,  0, ,0,1,20000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,15,16,12,52.3,86.5,-1.0,0
36553,1998,1.10000000000000009e+00,2,34,1,1,8,4,2, 1,33,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,12,12,32.4,34.2,-1.0,0
36554,1998,1.10000000000000009e+00,2,46,1,1,0,0,2, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12, 8,12,60.6,31.5,29.3,0
36555,1998,1.10000000000000009e+00,2,44,1,1,0,0,2, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,1,99999,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 3,12, 8,12,36.5,63.5,33.6,0
36556,1998,1.10000000000000009e+00,2,40,1,1,0,9,2, 1,34,  0,2, 1,22,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,28000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12,98,11,53.3,31.5,38.9,0
36557,1998,1.10000000000000009e+00,1,40,1,1,0,0,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,12,16,50.7,62.0,73.2,0
36558,1998,1.10000000000000009e+00,1,38,1,1,0,2,0, 1,60,  8,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,10,12,72.0,63.2,44.2,0
36559,1998,1.64999999999999991e+00,1,41,1,1,0, ,2, 1,60, 77,1, 1,60, 77,1,0, 0,  0, ,0,1,60077,0, 0,  0, ,0,1,60077, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,12,12,28.4,48.5,26.7,0
36560,1998,1.10000000000000009e+00,1,50,1,1,1,4,2, 4, 0,  0,3, 1,60, 80,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,97,13,63.5,-1.0,38.4,0
36561,1998,1.10000000000000009e+00,2,40,1,1,0,0,0, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,20,14,62.5,39.4,-1.0,0
36562,1998,1.10000000000000009e+00,1,31,1,1,0,4,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,20,16,14,90.3,63.5,38.4,0
36563,1998,1.64999999999999991e+00,1,56,1,1,0,4,2, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,20,98,12,91.2,62.1,-1.0,0
36564,1998,1.10000000000000009e+00,2,79,1,1,8,4,3, 1,50,  0,3, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 4,13,98,98,63.5,37.9,25.5,0
36565,1998,1.10000000000000009e+00,1,36,1,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,16,16,83.7,-1.0,-1.0,0
36566,1998,1.10000000000000009e+00,2,42,1,2,0,0,2, 4, 0,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,13,16,73.8,63.5,38.5,0
36567,1998,1.10000000000000009e+00,1,67,1,1,2,4,2, 5, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,20,12, 4,62.0,37.3,17.1,0
36568,1998,1.10000000000000009e+00,2,40,1,1,0,4,2, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,3,    0,0, 0,  0, ,0,3,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,99,99,18,16,18,76.4,96.0,-1.0,0
36569,1998,1.10000000000000009e+00,2,49,1,1,0, ,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16,98,10,73.2,64.1,-1.0,0
36570,1998,1.64999999999999991e+00,1,25,3,2,8,4,0, 8, 0,  0,9, 8, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,18,16,76.3,83.7,56.6,0
