CASEID,YEAR,COMPWT,SEX,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9,ATTENDPA,ATTENDMA,EDUC,PAEDUC,MAEDUC,SEI,PASEI,MASEI,INTRHOME
52648,2008,4.40000000000000002e-01,1,35,1,1,0,0,0, 4, 0,  0,3, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14,12,12,62.0,51.0,36.5,2
52649,2008,8.80000000000000004e-01,2,35,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,18,12,12,69.2,45.8,38.0,0
52650,2008,8.80000000000000004e-01,1,72,1,1,0,0,6, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,97, 8,28.6,-1.0,-1.0,2
52651,2008,8.80000000000000004e-01,2,55,1,1,0,2,3, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,1,70000, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,12,97,97,39.4,53.2,-1.0,1
52652,2008,8.80000000000000004e-01,2,26,1,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 2,12,12,12,33.9,29.5,33.9,2
52653,2008,8.80000000000000004e-01,2,34,1,1,0,0,4, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,70000, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,15,12,12,73.2,27.7,29.3,1
52654,2008,1.31000000000000005e+00,2,54,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 8,12, 5, 8,39.0,30.7,-1.0,1
52655,2008,4.40000000000000002e-01,2,79,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,22000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 2,12,12, 8,-1.0,34.2,-1.0,0
52656,2008,8.80000000000000004e-01,1,26,1,1,0,0,0,11,70,  0,2,11,70,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,70000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 5,13,12,12,29.6,-1.0,29.2,0
52657,2008,8.80000000000000004e-01,2,31,1,1,0,0,1, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,7,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 3,18, 8,12,33.6,44.7,37.7,1
52658,2008,8.80000000000000004e-01,2,63,1,1,0,0,3, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 8, 8, 8,27.2,28.6,29.2,2
52659,2008,8.80000000000000004e-01,2,25,1,1,0,0,1, 4, 0,  0,3, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,12,11,73.2,50.2,27.5,1
52660,2008,1.31000000000000005e+00,2,22,1,1,0,0,1, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,8,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4,98,14,10,10,29.0,-1.0,-1.0,2
52661,2008,8.80000000000000004e-01,2,24,1,1,0, ,2, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,22000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 8,12,11,12,37.6,31.5,29.4,2
52662,2008,8.80000000000000004e-01,1,47,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,10,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 7,16, 6,12,31.4,38.1,63.5,2
52663,2008,8.80000000000000004e-01,1,72,1,1,0, ,4, 1,15,  0,1, 1,18,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98, 7, 0,97,97,31.5,26.9,26.9,2
52664,2008,8.80000000000000004e-01,1,75,1,1,0,0,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,98, 8,48.9,36.4,-1.0,1
52665,2008,8.80000000000000004e-01,1,31,1,1,0,0,2, 4, 0,  0,3, 1,70,  0,2,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,1,70000, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 8,11,98,12,24.2,32.3,73.2,1
52666,2008,8.80000000000000004e-01,1,57,1,1,0, ,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 7, 4,12,29.2,36.4,-1.0,2
52667,2008,8.80000000000000004e-01,1,30,1,1,0,0,1, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 9,12,97,12,37.3,-1.0,51.8,0
52668,2008,8.80000000000000004e-01,1,52,1,1,0,2,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,38,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,14,12,45.8,26.5,41.3,1
52669,2008,2.14000000000000012e+00,1,70,1,1,0,1,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12, 7,42.9,29.4,-1.0,1
52670,2008,4.40000000000000002e-01,1,89,1,1,0,4,5, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8, 8, 8, 8,31.5,37.3,-1.0,2
52671,2008,1.75000000000000000e+00,2,55,1,1,0,0,3, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,8,    0, 8, 0,  0, ,9,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98,98,12,98,98,29.0,-1.0,-1.0,0
52672,2008,8.80000000000000004e-01,1,49,1,1,0,0,3, 4, 0,  0,3, 1,48,  0,3,4, 0,  0, ,0,7,    0,8, 0,  0, ,0,1,48000, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,18,20,12,63.5,86.0,38.0,0
52673,2008,3.20000000000000018e+00,2,57,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,11,10,12,-1.0,37.3,-1.0,1
52674,2008,8.80000000000000004e-01,1,45,1,1,0,0,4, 1,33,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,33,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12, 8,12,26.5,37.3,34.4,9
52675,2008,8.80000000000000004e-01,1,40,1,1,0,0,3, 2, 0,  0,2, 1,22,  0,3,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,22000, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 8,12,12,12,53.4,28.6,33.1,1
52676,2008,4.40000000000000002e-01,1,74,1,1,0,1,8, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12, 4, 8,37.3,37.3,-1.0,0
52677,2008,8.80000000000000004e-01,1,65,1,1,0,2,3, 1,35,  0,2, 1,35,  0,2,0, 0,  0, ,0,1,35000,0, 0,  0, ,0,1,35000, 1,35,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,12,12,12,37.3,37.3,34.4,0
52678,2008,4.40000000000000002e-01,2,37,1,1,0,0,3, 1,33,  0,1, 1,33,  0,1,0, 0,  0, ,0,1,33000,0, 0,  0, ,0,1,33000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,12,12,97,30.8,31.3,-1.0,2
52679,2008,4.40000000000000002e-01,2,75,1,1,0,1,3, 1,60, 40,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15, 8, 8,50.7,37.3,-1.0,2
52680,2008,1.07000000000000006e+00,2,22,1,1,0,2,1, 1,38,  0,2, 1,38,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12,14,33.9,63.5,76.4,1
52681,2008,4.40000000000000002e-01,1,47,1,1,0,0,1, 1,60, 12,1, 1,60, 12,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,12,98,32.3,32.3,29.3,2
52682,2008,8.80000000000000004e-01,1,29,1,1,0, ,1, 1,60, 71,2, 1,60, 71,2,0, 0,  0, ,0,1,60071,0, 0,  0, ,0,1,60071, 1,60, 71, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 8,16,12,14,45.8,44.2,73.2,1
52683,2008,8.80000000000000004e-01,1,53,1,1,0,0,2, 2, 0,  0,2, 1,22,  0,3,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,22000, 2, 0,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 5,12,12,12,32.9,26.5,29.3,0
52684,2008,2.14000000000000012e+00,2,43,1,1,0, ,2, 1,33,  0,1, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 1,33,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,12,12,12,51.9,28.6,17.1,0
52685,2008,8.80000000000000004e-01,2,54,1,1,0,1,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,13,11,10,38.9,37.3,-1.0,0
52686,2008,4.40000000000000002e-01,2,64,1,1,0,0,6, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 4,12,12,12,29.3,27.7,27.5,1
52687,2008,8.80000000000000004e-01,2,60,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,11, 2, 4,17.1,49.6,25.3,1
52688,2008,1.31000000000000005e+00,1,36,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 6,12,13,12,49.9,83.9,21.2,0
52689,2008,1.31000000000000005e+00,1,31,1,1,0,0,0, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,8,    0,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98, 6,15,97,16,43.4,-1.0,97.2,1
52690,2008,4.40000000000000002e-01,1,56,1,1,0, ,0, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 8, 9,98,97,33.6,-1.0,-1.0,2
52691,2008,2.14000000000000012e+00,1,34,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,20,12,14,31.4,65.8,78.5,0
52692,2008,8.80000000000000004e-01,2,47,1,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 5,12, 6,12,50.7,32.3,-1.0,1
52693,2008,4.40000000000000002e-01,2,38,1,1,0,0,2, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,15,16, 9,60.6,60.5,-1.0,1
52694,2008,1.75000000000000000e+00,2,47,2,1,0,0,1, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14, 9, 9,50.7,27.7,22.5,1
52695,2008,1.31000000000000005e+00,2,65,1,1,0,0,3, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,98,98,33.1,45.4,-1.0,2
52696,2008,4.40000000000000002e-01,2,51,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8, 8,97,98,-1.0,-1.0,-1.0,2
52697,2008,8.80000000000000004e-01,1,66,1,1,0,0,3, 1,14,  0,1, 1,99,999,9,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,22000, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 6, 6,16, 8,11,37.7,34.2,26.4,0
52698,2008,1.75000000000000000e+00,2,81,1,1,0,0,4, 1,70,  0,2, 1,60,102,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60,102, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,12,16,38.0,37.3,78.5,1
52699,2008,1.31000000000000005e+00,2,63,1,1,0,0,1, 1,18,  0,1, 1,60,998,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98,10,43.7,45.9,28.4,1
52700,2008,1.31000000000000005e+00,2,54,1,1,0,0,1, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 35, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 9,98, 9,32.3,34.2,-1.0,1
52701,2008,8.80000000000000004e-01,1,51,1,1,0,0,1, 1,60, 68,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,60, 68, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3,12, 9,98,63.2,27.2,17.1,2
52702,2008,4.40000000000000002e-01,2,21,2,1,0,0,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,10,12,12,26.7,32.4,-1.0,2
52703,2008,1.31000000000000005e+00,2,21,2,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,11,97,12,26.7,-1.0,21.2,1
52704,2008,1.75000000000000000e+00,1,31,1,1,0,0,1, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,1,60031,0, 0,  0, ,0,1,60031, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4,11, 8, 8,26.5,32.3,-1.0,0
52705,2008,4.40000000000000002e-01,1,52,1,1,0,0,0, 1,18,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,16, 8,12,73.3,63.5,38.9,1
52706,2008,2.14000000000000012e+00,2,19,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,97, 8,60.5,-1.0,-1.0,1
52707,2008,8.80000000000000004e-01,1,24,1,2,8,4,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,7,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 3,12,12,12,29.4,33.1,-1.0,0
52708,2008,4.40000000000000002e-01,1,74,1,1,0,0,5, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0, 8,98,98,24.2,24.2,17.1,2
52709,2008,4.40000000000000002e-01,2,51,1,1,0,0,3, 1,35,  0,2, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 5, 8,12,12,10,45.7,-1.0,33.9,0
52710,2008,2.14000000000000012e+00,2,50,1,1,0,2,2, 1,22,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,17,17,97,26.4,88.8,-1.0,1
52711,2008,8.80000000000000004e-01,1,35,1,1,0,0,3, 1,60, 77,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,60, 77, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,12,10,49.6,24.2,27.5,1
52712,2008,8.80000000000000004e-01,2,67,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,1,22000,0, 0,  0, ,0,1,35000, 1,22,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,14,10, 8,58.3,25.8,26.7,1
52713,2008,4.40000000000000002e-01,1,29,1,1,0,0,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,97,12,20.1,-1.0,-1.0,2
52714,2008,1.31000000000000005e+00,2,52,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 3, 9,97,11,29.3,-1.0,-1.0,2
52715,2008,8.80000000000000004e-01,1,35,2,1,0,0,2, 1,70,  0,2, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,98, 9,31.9,32.1,20.1,1
52716,2008,4.40000000000000002e-01,2,87,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8,98, 7,98,98,17.6,37.3,-1.0,0
52717,2008,4.40000000000000002e-01,1,54,1,1,0,0,3, 1,60, 45,1, 1,14,  0,1,0, 0,  0, ,0,7,    0,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 4,12,97,12,31.5,-1.0,19.4,0
52718,2008,4.40000000000000002e-01,2,44,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 3, 9,16,14,12,37.7,39.4,29.0,0
52719,2008,8.80000000000000004e-01,2,55,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,16,14,10,73.2,60.6,-1.0,1
52720,2008,8.80000000000000004e-01,1,66,1,1,0,0,4, 4, 0,  0,3, 1,18,  0,1,0, 0,  0, ,0,1,99998,0, 0,  0, ,0,1,99998, 1,60, 56, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,12,98,98,27.7,35.1,32.4,0
52721,2008,4.40000000000000002e-01,1,69,1,1,0,0,4, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,14, 8, 3,31.5,36.4,-1.0,2
52722,2008,4.40000000000000002e-01,2,56,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 4, 4, 7,98, 9,33.1,29.2,19.4,0
52723,2008,4.40000000000000002e-01,2,49,1,1,0,0,0, 1,98,  0,9, 1,70,  0,2,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,1,70000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 2, 3,12,98,12,38.5,48.9,29.8,1
52724,2008,8.80000000000000004e-01,2,46,1,1,0,0,2, 1,60, 68,1, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,16,10,38.5,-1.0,-1.0,1
52725,2008,1.75000000000000000e+00,1,50,1,1,0,0,3, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,17,12, 9,29.4,31.5,27.5,1
52726,2008,8.80000000000000004e-01,2,66,1,1,0,0,5, 1,60, 36,1, 1,60, 31,2,0, 0,  0, ,0,1,70000,0, 0,  0, ,0,1,70000, 1,60, 38, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0,98, 3,12, 7, 7,27.7,29.4,-1.0,1
52727,2008,1.31000000000000005e+00,1,19,1,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12,13,13,44.7,32.3,-1.0,1
52728,2008,8.80000000000000004e-01,2,58,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 1,14,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 9, 9,11,11,12,22.5,68.8,-1.0,2
52729,2008,1.31000000000000005e+00,2,48,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,1,14000,0, 0,  0, ,0,1,14000, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 7, 7,14,97,12,27.5,-1.0,43.7,1
52730,2008,4.40000000000000002e-01,1,71,1,1,0, ,6, 1,98,  0,9, 1,98,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,13,12, 7,33.1,-1.0,73.2,2
52731,2008,8.80000000000000004e-01,1,31,1,1,0,0,2, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,1,18000,0, 0,  0, ,0,1,18000, 1,18,  0, ,1,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 1, 1,12,12,12,32.3,63.5,29.3,1
52732,2008,4.40000000000000002e-01,2,66,1,1,0,0,3, 1,60, 68,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 0, 0,12, 8, 8,35.1,37.3,63.5,2
52733,2008,4.40000000000000002e-01,2,45,1,1,0,0,2,12, 0,  0,9, 2, 0,  0,2,0, 0,  0, ,0,2,    0,0, 0,  0, ,0,2,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0, 8, 8,16,14,14,31.4,32.3,38.0,2
