CASEID,YEAR,COMPWT,AGE,RACE,BORN,PARBORN,GRANBORN,CHILDS,RELIG,DENOM,OTHER,FUND,RELIG16,DENOM16,OTH16,FUND16,PARELIG,PADEN,PAOTH,PAATTEND,PAFUND,PARELKID,PADENKID,MARELIG,MADEN,MAOTH,MAATTEND,MAFUND,MARELKID,MADENKID,SPREL,SPDEN,SPOTHER,SPATTEND,SPFUND,SPREL16,SPDEN16,KDYRBRN1,KDYRBRN2,KDYRBRN3,KDYRBRN4,KDYRBRN5,KDYRBRN6,KDYRBRN7,KDYRBRN8,KDYRBRN9
28220,1993,1.59000000000000008e+00,21,1,2,0,2,0, 1,14,  0,1, 1,99,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28221,1993,1.06000000000000005e+00,59,1,1,0,0,2, 1,60, 16,1, 1,60, 16,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 16, ,1,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28222,1993,1.06000000000000005e+00,34,1,1,0,0,2, 1,14,  0,1, 1,99,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28223,1993,1.06000000000000005e+00,23,1,1,0,0,1, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28224,1993,1.06000000000000005e+00,76,1,1,0,0,2, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28225,1993,1.06000000000000005e+00,40,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28226,1993,1.06000000000000005e+00,38,1,1,0,0,4, 1,60, 68,1, 1,60, 68,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 68, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28227,1993,5.30000000000000027e-01,66,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28228,1993,5.30000000000000027e-01,73,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28229,1993,5.30000000000000027e-01,80,1,1,0,0,0, 1,42,  0,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28230,1993,5.30000000000000027e-01,57,1,1,0,0,1, 1,60, 51,2,99,99,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28231,1993,5.30000000000000027e-01,78,1,1,0,0,0, 1,60, 44,2, 1,60, 44,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28232,1993,5.30000000000000027e-01,66,1,1,0,0,0, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28233,1993,5.30000000000000027e-01,88,1,1,0,0,2, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28234,1993,1.59000000000000008e+00,58,1,1,0, ,5, 1,41,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,41,  0, ,3,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0
28235,1993,1.06000000000000005e+00,39,1,9,9,9,0, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28236,1993,1.06000000000000005e+00,31,1,1,0,0,0, 1,10,  0,1, 1,10,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28237,1993,1.59000000000000008e+00,51,1,1,0,0,3, 1,60, 36,1, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28238,1993,1.06000000000000005e+00,37,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
28239,1993,1.06000000000000005e+00,32,1,1,0,0,2, 1,35,  0,2, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
28240,1993,5.30000000000000027e-01,73,1,1,0,0,1, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28241,1993,1.06000000000000005e+00,47,1,1,0,0,2, 1,40,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,40,  0, ,2,1,40,   0,   0,   0,   0,   0,   0,   0,   0,   0
28242,1993,1.59000000000000008e+00,71,1,1,0,1,4, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28243,1993,5.30000000000000027e-01,42,1,1,0,0,0, 1,22,  0,3, 1,21,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28244,1993,5.30000000000000027e-01,75,1,1,0,0,3, 1,22,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28245,1993,5.30000000000000027e-01,72,1,1,0,0,4, 1,60, 58,1, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28246,1993,1.06000000000000005e+00,63,1,1,0,0,3, 1,41,  0,3, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,40,  0, ,2,1,41,   0,   0,   0,   0,   0,   0,   0,   0,   0
28247,1993,5.30000000000000027e-01,89,1,1,0,0,4, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28248,1993,1.59000000000000008e+00,49,1,1,0,0,3, 4, 0,  0,3, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28249,1993,1.06000000000000005e+00,64,1,1,0,0,1, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 31, ,2,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28250,1993,1.59000000000000008e+00,64,1,1,0,0,2, 1,14,  0,1, 1,13,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,9,99,   0,   0,   0,   0,   0,   0,   0,   0,   0
28251,1993,1.06000000000000005e+00,46,1,1,0,1,0, 4, 0,  0,3, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
28252,1993,5.30000000000000027e-01,76,1,1,0,0,8, 1,18,  0,1, 1,18,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28253,1993,1.06000000000000005e+00,72,1,1,0,0,3, 1,60, 68,1, 1,23,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 68, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28254,1993,5.30000000000000027e-01,77,1,1,0,4,1, 1,70,  0,2, 1,70,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28255,1993,5.30000000000000027e-01,46,1,1,0,0,1, 1,15,  0,1, 1,15,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28256,1993,1.06000000000000005e+00,24,1,2,0,0,0, 1,60, 31,2, 1,60, 31,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28257,1993,1.06000000000000005e+00,27,1,1,0,0,0, 1,60,  0,9, 1,60,999,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28258,1993,1.06000000000000005e+00,21,1,1,0,1,2, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28259,1993,5.30000000000000027e-01,32,3,1,0,0,0, 1,42,  0,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28260,1993,1.06000000000000005e+00,40,1,1,0,0,3, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0,98,99,  0, ,9,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28261,1993,5.30000000000000027e-01,45,1,1,0,0,2, 1,32,  0,1, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28262,1993,1.06000000000000005e+00,26,3,1,0,2,0, 1,60, 58,1, 1,60, 58,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,60, 58, ,1,1,60,   0,   0,   0,   0,   0,   0,   0,   0,   0
28263,1993,5.30000000000000027e-01,84,1,1,0,0,2, 1,60, 35,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28264,1993,5.30000000000000027e-01,46,1,1,2,4,0, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28265,1993,5.30000000000000027e-01,32,1,1,0,0,0, 1,42,  0,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28266,1993,5.30000000000000027e-01,36,1,1,0,1,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28267,1993,1.06000000000000005e+00,21,1,1,0,0,0, 1,42,  0,1, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28268,1993,5.30000000000000027e-01,30,1,1,0,2,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28269,1993,5.30000000000000027e-01,23,1,1,0,1,0, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28270,1993,5.30000000000000027e-01,51,1,1,0,0,6, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28271,1993,1.06000000000000005e+00,82,1,1,1,4,2, 1,50,  0,3, 1,23,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,50,  0, ,3,1,50,   0,   0,   0,   0,   0,   0,   0,   0,   0
28272,1993,1.06000000000000005e+00,40,1,1,0,2,1, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 3, 0,  0, ,3,3, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28273,1993,1.06000000000000005e+00,51,1,1,2,2,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,30,  0, ,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28274,1993,1.06000000000000005e+00,54,1,1,0,2,2, 1,22,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28275,1993,1.06000000000000005e+00,61,1,1,0,4,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28276,1993,1.06000000000000005e+00,27,3,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28277,1993,5.30000000000000027e-01,55,1,2,8,4,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28278,1993,1.06000000000000005e+00,33,2,1,0,0,6, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28279,1993,1.06000000000000005e+00,61,1,2,8,4,1, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,11,   0,   0,   0,   0,   0,   0,   0,   0,   0
28280,1993,5.30000000000000027e-01,38,1,1,0, ,2, 1,60, 58,1, 1,11,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28281,1993,1.06000000000000005e+00,36,1,1,0,3,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28282,1993,5.30000000000000027e-01,50,1,1,0,2,2, 1,60, 97,1, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28283,1993,5.30000000000000027e-01,67,1,1,0, ,4, 1,28,  0,3, 1,43,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28284,1993,5.30000000000000027e-01,81,1,1,0,1,2, 1,42,  0,1, 1,60, 70,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28285,1993,2.10999999999999988e+00,50,1,1,1,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28286,1993,1.59000000000000008e+00,63,1,1,0,4,3, 1,34,  0,2,99,99,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,15,  0, ,1,8,99,   0,   0,   0,   0,   0,   0,   0,   0,   0
28287,1993,1.06000000000000005e+00,43,1,1,0,2,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28288,1993,1.06000000000000005e+00,39,1,1,0, ,2, 1,30,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,30,  0, ,2,1,98,   0,   0,   0,   0,   0,   0,   0,   0,   0
28289,1993,1.06000000000000005e+00,47,1,1,0,0,3, 1,70,  0,2, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,32,  0, ,1,1,28,   0,   0,   0,   0,   0,   0,   0,   0,   0
28290,1993,1.59000000000000008e+00,44,1,1,0,4,1, 1,32,  0,1, 1,60, 77,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28291,1993,1.06000000000000005e+00,28,1,1,0, ,0, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28292,1993,5.30000000000000027e-01,32,1,1,0,0,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28293,1993,1.06000000000000005e+00,20,1,1,0,0,0, 4, 0,  0,3, 4, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28294,1993,1.06000000000000005e+00,50,1,1,0,4,2, 1,70,  0,2, 1,41,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28295,1993,1.06000000000000005e+00,31,1,1,0,0,2, 4, 0,  0,3, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28296,1993,1.06000000000000005e+00,49,1,1,0,0,1, 1,30,  0,2, 1,22,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,30,  0, ,2,1,30,   0,   0,   0,   0,   0,   0,   0,   0,   0
28297,1993,5.30000000000000027e-01,62,1,1,1,2,4, 1,22,  0,3, 1,60, 53,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28298,1993,1.06000000000000005e+00,66,1,1,0,2,2, 1,28,  0,3, 1,28,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,70,  0, ,2,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
28299,1993,5.30000000000000027e-01,29,1,1,0,0,0, 1,70,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28300,1993,1.06000000000000005e+00,30,1,1,0,8,2, 4, 0,  0,3, 1,60, 64,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28301,1993,1.06000000000000005e+00,34,2,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28302,1993,1.06000000000000005e+00,63,2,1,0,0,4, 1,12,  0,2, 1,12,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,12,  0, ,2,1,12,   0,   0,   0,   0,   0,   0,   0,   0,   0
28303,1993,5.30000000000000027e-01,43,2,1,0,0,1, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28304,1993,2.10999999999999988e+00,55,2,1,0,0,7, 1,18,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28305,1993,1.06000000000000005e+00,39,2,1,0,0,2, 1,21,  0,3, 1,21,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,18,  0, ,1,1,18,   0,   0,   0,   0,   0,   0,   0,   0,   0
28306,1993,1.06000000000000005e+00,36,2,1,0,0,0, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28307,1993,5.30000000000000027e-01,77,1,1,0,0,2, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28308,1993,5.30000000000000027e-01,39,1,1,0,0,0, 4, 0,  0,3, 1,60, 36,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28309,1993,1.59000000000000008e+00,28,1,1,0,1,0, 4, 0,  0,3, 1,60, 44,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28310,1993,1.59000000000000008e+00,23,1,1,0,2,0, 4, 0,  0,3, 1,42,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28311,1993,2.10999999999999988e+00,21,1,1,0,0,0, 4, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28312,1993,1.59000000000000008e+00,63,1,1,0,2,3, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28313,1993,1.59000000000000008e+00,46,1,1,0,0,1, 1,14,  0,1, 1,14,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28314,1993,5.30000000000000027e-01,42,1,1,0,0,0, 1,50,  0,3, 1,50,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28315,1993,1.06000000000000005e+00,39,1,1,0,4,2, 3, 0,  0,3, 3, 0,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 2, 0,  0, ,2,2, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28316,1993,5.30000000000000027e-01,77,1,1,8,4,5, 1,34,  0,2, 1,34,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28317,1993,1.06000000000000005e+00,46,1,1,0,0,3, 1,22,  0,3, 1,32,  0,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,22,  0, ,3,1,22,   0,   0,   0,   0,   0,   0,   0,   0,   0
28318,1993,1.06000000000000005e+00,28,1,1,0,0,3, 1,14,  0,1, 1,60, 24,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 1,14,  0, ,1,1,14,   0,   0,   0,   0,   0,   0,   0,   0,   0
28319,1993,5.30000000000000027e-01,87,1,1,0,0,0, 1,48,  0,3, 1,48,  0,3,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28320,1993,5.30000000000000027e-01,76,1,1,0,4,0, 1,31,  0,2, 1,30,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28321,1993,5.30000000000000027e-01,84,1,1,0,4,1, 1,10,  0,1, 1,60, 35,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28322,1993,1.06000000000000005e+00,49,1,1,8,4,2, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,4, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28323,1993,1.06000000000000005e+00,31,3,2,8,4,0, 4, 0,  0,3, 5, 0,  0,9,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 4, 0,  0, ,3,1,70,   0,   0,   0,   0,   0,   0,   0,   0,   0
28324,1993,5.30000000000000027e-01,56,3,2,8,4,2, 1,60, 77,1, 1,60, 77,1,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
28325,1993,1.59000000000000008e+00,28,1,1,8,4,3, 2, 0,  0,2, 2, 0,  0,2,0, 0,  0, ,0,0,    0,0, 0,  0, ,0,0,    0, 0, 0,  0, ,0,0, 0,   0,   0,   0,   0,   0,   0,   0,   0,   0
